county,subdivision,home_count,avg_year_built,min_year_built,max_year_built,avg_sqft,avg_floors,avg_value,avg_acres,cities,sample_addresses
Utah,Beacon Hill The Highlands Plat F,33,2011.2,2007,2016,3066.0,1.8,1127078.8,0.3,Highland,12205 N LIGHT HOUSE DR; 5905 W LIGHT HOUSE LNDG; 5915 W LIGHT HOUSE LNDG
Salt Lake,Park Ridge Ph 3 Pl 2,33,2001.2,2001,2002,1312.6,1.6,476536.4,0.2,Kearns,5330 W RIDGE HOLLOW WAY; 5283 W STONY PARK DR; 5910 S IMPRESSIONS DR
Utah,Stillwater Plat 2,33,2009.5,2006,2020,2062.4,1.6,704442.4,0.3,Saratoga Springs,231 W IVY LN; 241 W IVY LN; 251 W IVY LN
Salt Lake,Hamilton Farms Ph 3 Pud Amd,33,2006.0,2006,2006,2889.3,1.9,659603.0,0.3,Herriman,6792 W DUSTIN CIR; 6786 W DUSTIN CIR; 6768 W DUSTIN CIR
Salt Lake,Iron Horse Pl C Pud,33,2016.4,2016,2017,1591.6,2.0,468609.1,0.0,Bluffdale,858 W BATAAN LN; 856 W BATAAN LN; 854 W BATAAN LN
Utah,Village Of Fox Hollow The Plat 1,33,2006.0,2005,2020,1892.6,1.7,565518.2,0.2,Saratoga Springs,53 W SILVER FOX LN; 43 W SILVER FOX LN; 2834 S SILVER FOX LN
Utah,Beacon Hill The Highlands Plat D,33,2006.3,2006,2007,2993.8,1.9,1051457.6,0.3,Highland,5878 W CENTURY HEIGHTS DR; 5896 W CENTURY HEIGHTS DR; 5914 W CENTURY HEIGHTS DR
Salt Lake,Western Springs Ph 1 Amd,33,2002.8,2001,2005,1670.3,1.3,566460.6,0.2,Riverton,12792 S WAILAKI CIR; 12802 S WAILAKI CIR; 12812 S WAILAKI CIR
Salt Lake,Cottages At The North Dist Ph 1,33,2011.2,2010,2012,1841.1,1.6,638848.5,0.1,South Jordan,11108 S BROADWICK RD; 11116 S BROADWICK RD; 11122 S BROADWICK RD
Utah,Lehi Gateway Pud Phase 2,33,2017.0,2017,2017,1564.1,2.0,451490.9,0.0,Lehi,58 N 2100 W; 41 N 2050 W; 45 N 2050 W
Utah,Avanyu Acres Pud Plat A,33,2003.4,2002,2014,2614.6,1.7,825569.7,0.4,Cedar Hills,9505 N AZTEC DR; 9505 N AZTEC DR; 9381 N AVANYU DR
Salt Lake,Loneview North Ph 3,33,2016.1,2016,2017,2302.5,1.8,693842.4,0.2,West Jordan,7882 S 6520 W; 7892 S 6520 W; 6513 W 7870 S
Utah,Apple Grove Pud Phase 2,33,2003.1,2003,2004,1795.9,2.0,506345.5,0.1,Pleasant Grove,852 S APPLE GROVE LN; 848 S APPLE GROVE LN; 846 S APPLE GROVE LN
Utah,Spring Meadow Ranches Plat A,33,2014.1,2013,2019,2324.5,1.6,1070906.1,0.5,Lehi,1848 W 550 N; 1727 W 550 N; 1759 W 550 N
Salt Lake,Parkside Plat 4,33,2020.0,2020,2020,1722.7,2.6,421124.2,0.0,Riverton,4242 W PARK LAKE CT; 4238 W PARK LAKE CT; 4234 W PARK LAKE CT
Utah,Deer Meadow Estates Plat A,33,2005.8,2005,2013,2056.2,1.6,834424.2,0.3,Lehi,1062 W 2650 N; 1062 W 2650 N; 1048 W 2650 N
Salt Lake,Rushton Mdws Ph 1,33,2015.0,2014,2016,2354.5,1.9,684190.9,0.1,South Jordan,10587 S HARVEST POINTE DR; 10599 S HARVEST POINTE DR; 3787 W GRASSY MEADOW DR
Utah,Meadows At Jessie's Brook,33,2019.4,2019,2020,2080.5,2.0,515527.3,0.2,Springville,1080 W 1200 S; 1098 W 1200 S; 1095 W 1200 S
Utah,Valley Point Plat A,33,2017.2,2017,2020,1953.5,1.5,678115.2,0.3,Lehi,613 S 400 E; 621 S 400 E; 639 S 400 E
Salt Lake,Park Vista Ph 2,33,2017.1,2017,2018,1670.7,1.0,679163.6,0.2,West Valley City,4018 S 7105 W; 4028 S 7105 W; 4040 S 7105 W
Salt Lake,Independence At The Point Pl E3 Pud,33,2014.2,2014,2015,1710.0,2.0,461181.8,0.0,Bluffdale,688 W GALLANT DR; 686 W GALLANT DR; 684 W GALLANT DR
Utah,Easton Park Phase 2,33,2017.0,2017,2017,6908.9,2.3,1232345.5,0.1,American Fork,696 E 550 S; 694 E 550 S; 692 E 550 S
Salt Lake,Canyon Ridge At Akagi Farm,33,2000.8,2000,2003,3407.5,1.7,1555412.1,0.5,Draper,13222 S BERRY PATCH CT; 13242 S BERRY PATCH CT; 13258 S BERRY PATCH CT
Utah,Crossing At Traverse Phase 2,33,2017.2,2017,2018,2160.6,1.7,701393.9,0.2,Lehi,3727 N 900 W; 3741 N 900 W; 3753 N 900 W
Utah,Exchange In Lehi The Phase 6 Pud,33,2018.1,2018,2019,2168.1,1.9,570018.2,0.1,Lehi,3974 W 1700 N; 3986 W 1700 N; 3998 W 1700 N
Utah,Virginia Ridge Plat B,33,2003.7,2002,2015,1467.0,1.3,597084.8,0.2,American Fork,359 W 1120 N; 371 W 1120 N; 371 W 1120 N
Salt Lake,Waverly Station Ph 2,33,2007.0,2007,2007,1700.1,3.0,432215.2,0.0,South Salt Lake,3724 S DYCE CV; 3726 S DYCE CV; 3728 S DYCE CV
Utah,Crandall Estates Plat C,33,2008.8,2000,2019,2397.0,1.5,801109.1,0.3,Springville,1665 E CRANDALL DR; 1679 E CRANDALL DR; 1705 E CRANDALL DR
Utah,Virginia Ridge Plat C,33,2002.2,2000,2010,1448.6,1.5,557484.8,0.2,American Fork,1137 N 500 W; 1159 N 500 W; 1171 N 500 W
Salt Lake,Lincoln Park Pud,33,2010.2,2007,2014,1657.1,1.8,596024.2,0.1,South Salt Lake,308 E BUCHANAN ST; 314 E BUCHANAN ST; 318 E BUCHANAN ST
Salt Lake,Chesterfield Pl A Amd,33,2005.1,2000,2018,1788.4,1.2,489269.7,0.5,West Valley City,2559 S DERBY ST; 2487 S DERBY ST; 1391 W PARKWAY AVE
Salt Lake,Herriman Townes Ph 4,33,2017.1,2016,2018,1364.8,2.5,385866.7,0.0,Herriman,5372 W SONOVA LN; 5368 W SONOVA LN; 5366 W SONOVA LN
Utah,Park Estates At Ivory Ridge Plat B,33,2012.6,2012,2015,1904.2,1.5,727478.8,0.2,Lehi,2621 N 640 W; 626 W 2660 N; 625 W 2660 N
Salt Lake,Park Ridge Ph 2 Plat 3 Amd,33,2000.5,2000,2005,1357.9,1.4,496100.0,0.2,Kearns,5888 S STONE BLUFF WAY; 5896 S STONE BLUFF WAY; 5555 W RIDGE FLOWER WAY
Utah,Skyline Ridge Phase 1a,33,2013.3,2009,2020,1905.5,1.7,555475.8,0.2,Eagle Mountain,3904 E HOPI RD; 3871 E HOPI RD; 3883 E HOPI RD
Utah,Quail Meadow At Tri-City Pud Plat A,33,2004.2,2001,2015,2016.2,1.0,760303.0,0.1,American Fork,1134 N 100 E; 1126 N 100 E; 1123 N 160 E
Utah,Rosewood Estates South Plat A,33,2005.7,2000,2020,1491.0,1.2,1230406.1,5.8,,5433 ROSEWOOD CIR; 5433 ROSEWOOD CIR; 5433 ROSEWOOD CIR
Utah,Saddleback Plat A,33,2001.3,2000,2018,1257.9,1.4,427709.1,0.1,Eagle Mountain,3893 E CHILTON RD; 3883 E CHILTON RD; 3877 E CHILTON RD
Salt Lake,Wood Creek 6,33,2000.0,2000,2000,1848.5,1.2,604681.8,0.3,West Jordan,7559 S 5200 W; 7575 S 5200 W; 7593 S 5200 W
Utah,Independence Avenue Pud Plat B,33,2008.6,2008,2009,1439.8,2.0,372872.7,0.0,Provo,1885 W 1020 N; 1891 W 1020 N; 1897 W 1020 N
Salt Lake,Country Club Acres Amd,33,2011.6,2002,2019,4401.6,1.8,2825484.5,0.4,Salt Lake City,2131 S BERKELEY ST; 2133 S BERKELEY ST; 2221 S ONEIDA ST
Utah,Summerhill Phase 2,33,2010.3,2006,2020,1932.6,1.5,617178.8,0.2,Saratoga Springs,2512 S HONEYSUCKLE DR; 2504 S HONEYSUCKLE DR; 2492 S HONEYSUCKLE DR
Salt Lake,Daybreak Village 4 West Plat 3,33,2018.6,2018,2020,1976.0,1.8,663615.2,0.1,South Jordan,10681 S LAKE TERRACE AVE; 10693 S LAKE TERRACE AVE; 10703 S LAKE TERRACE AVE
Utah,Cedar Hollow Estates Plat A,33,2005.8,2002,2020,1773.5,1.2,855193.9,0.3,Lehi,1349 N 940 E; 1040 E 1100 N; 1040 E 1100 N
Utah,Orchard Estates Plat B 2nd Amd,33,2017.6,2016,2019,1968.8,1.1,721400.0,0.1,Provo,94 E 4040 N; 92 E 4040 N; 4012 N 60 E
Salt Lake,Estates At Rose Creek Ph 7a,33,2003.2,2002,2004,1591.4,1.4,587400.0,0.3,Herriman,13376 S FREEMAN LN; 5887 W ALLORES CT; 5796 W ARLINRIDGE DR
Salt Lake,South Ridge Fairways 4,33,2004.0,2002,2013,2522.7,1.2,888415.2,0.3,South Jordan,4703 W CEE JAY CT; 4693 W CEE JAY CT; 4683 W CEE JAY CT
Utah,Village At Porters Crossing Plat 1 The,33,2018.2,2018,2019,5151.8,1.8,1075233.3,0.7,Eagle Mountain,8181 N BROKEN SPOKE LN; 4010 E SUNBURY LN; 4024 E SUNBURY LN
Salt Lake,Estates At Rose Creek Ph 6a,33,2002.2,2002,2005,1604.9,1.5,598272.7,0.3,Herriman,13698 S MANAS WAY; 13708 S MANAS WAY; 13718 S MANAS WAY
Utah,Lakefront @ Vineyard Town Center Phase 2-E,33,2020.0,2020,2020,1646.5,2.0,489072.7,0.0,Vineyard,262 W 700 N; 264 W 700 N; 278 W 700 N
Utah,South Point Phase 2,33,2017.0,2017,2017,1902.0,2.0,477281.8,0.1,American Fork,739 E 380 S; 735 E 380 S; 731 E 380 S
Utah,Lake Mountain Estates Plat J Phase 1,33,2004.5,2002,2020,1573.8,1.5,489978.8,0.2,Saratoga Springs,4042 S MONTEGO DR; 4031 S MONTEGO DR; 57 W KEY LARGO DR
Utah,Lake Mountain Estates Plat G,33,2006.5,2001,2020,1580.8,1.2,723360.6,0.7,Saratoga Springs,3637 S PANORAMA DR; 3652 S LAKE MOUNTAIN DR; 3657 S PANORAMA DR
Utah,Westbrook At Waters Edge Plat A,33,2017.0,2017,2017,2131.2,1.8,627078.8,0.2,Vineyard,308 N 360 E; 326 N 360 E; 336 N 360 E
Utah,Kirks Fruit Ranch Plat B,33,2005.7,2004,2018,1820.2,1.5,667257.6,0.3,Orem,833 W 1700 N; 1686 N 850 W; 1672 N 850 W
Utah,Wildflower West Estates Plat C,33,2000.7,2000,2003,1370.8,1.9,434330.3,0.2,Spanish Fork,268 S 540 W; 548 W 290 S; 491 W 465 S
Salt Lake,South Ridge Fairways 2,33,2001.6,2000,2005,2300.3,1.3,805324.2,0.2,South Jordan,4527 W TEE BOX DR; 4513 W TEE BOX DR; 4499 W TEE BOX DR
Salt Lake,Wood Creek 3,33,2000.4,2000,2009,1604.7,1.2,574803.0,0.3,West Jordan,7542 S 5040 W; 7554 S 5040 W; 7568 S 5040 W
Utah,Benny Estates Plat B,33,2003.9,2000,2018,2289.8,1.8,584366.7,0.4,Lehi,743 S 1700 WEST ST; 743 S 1700 WEST ST; 844 S 1620 ST W
Salt Lake,Jensen Mdws,33,2000.5,2000,2003,1488.1,1.8,503445.5,0.1,Salt Lake City,1774 W JENSEN MEADOW LN; 1768 W JENSEN MEADOW LN; 1760 W JENSEN MEADOW LN
Salt Lake,Thatcher Park,33,2016.0,2015,2017,2757.4,1.9,796360.6,0.2,South Jordan,3608 W RAPHI PL; 10894 S RAPHI PL; 10904 S RAPHI PL
Salt Lake,Wood Farms Phase 4 Subdivision,33,2019.6,2019,2020,2356.2,1.8,725000.0,0.2,West Jordan,4707 W BRIDLE CREEK DR; 4693 W BRIDLE CREEK DR; 4681 W BRIDLE CREEK DR
Salt Lake,Ridgewood Pud,33,2006.3,2005,2016,3529.7,1.8,1392503.0,0.4,Draper,14664 S MAPLE PARK CT; 14684 S MAPLE PARK CT; 14718 S MAPLE PARK CT
Utah,Canterbury South Plat B,33,2003.4,2003,2004,1803.0,1.1,762557.6,0.2,Highland,10322 N 6630 W; 10322 N 6630 W; 6653 W 10380 N
Salt Lake,Park Ridge Ph 2 Plat 2,33,2000.4,2000,2002,1275.0,1.2,501827.3,0.2,Kearns,5386 W ALPINE BROOK CIR; 5392 W ALPINE BROOK CIR; 5398 W ALPINE BROOK CIR
Utah,Jordan View Landing Phase 3,33,2019.0,2019,2019,1385.2,2.0,396981.8,0.0,Saratoga Springs,317 E ROSA LN; 321 E ROSA LN; 323 E ROSA LN
Utah,Canyon Crest Plat B,33,2003.1,2000,2020,1330.2,1.2,513766.7,0.3,Spanish Fork,2988 E CANYON CREST DR; 2996 E CANYON CREST DR; 3008 E CANYON CREST DR
Utah,Benches The Plat 8,33,2014.2,2013,2020,2376.5,1.8,687784.8,0.3,Saratoga Springs,528 W MOUNTAIN RIDGE DR; 529 W MOUNTAIN VW; 523 W REGAL VIEW DR
Salt Lake,Park House Ph 4,33,2017.0,2017,2017,2135.6,2.0,596815.2,0.1,Herriman,4246 W ABBEY BEND LN; 14291 S ASHVALE DR; 14297 S ASHVALE DR
Utah,Harvest Homes Plat Two,33,2004.8,2004,2006,1315.7,1.0,586109.1,0.2,Lehi,2424 N BUTTERNUT LN; 2412 W BUTTERNUT LN; 4391 N CHESTNUT OAK DR
Utah,Cedars At Cedar Hills The Prd Plat A,33,2003.5,2002,2005,1789.5,1.9,538636.4,0.1,Cedar Hills,10527 N SUGARLOAF DR; 10515 N SUGARLOAF DR; 10507 N SUGARLOAF DR
Salt Lake,Park Haven 2,32,2002.2,2002,2003,1640.0,1.0,642993.8,0.2,Riverton,12066 S PARK HOLLOW LN; 12078 S PARK HOLLOW LN; 12092 S PARK HOLLOW LN
Utah,Jordan View Landing Phase 1 First Amd,32,2017.8,2017,2018,1409.8,2.0,395068.8,0.0,Saratoga Springs,377 E ALAMEDA WAY; 373 E ALAMEDA WAY; 371 E ALAMEDA WAY
Salt Lake,Sunflower Ph 2,32,2001.0,2000,2006,1749.7,1.2,620525.0,0.3,West Jordan,4391 W SHORT LEAF DR; 8844 S SUN LEAF DR; 4378 W SUN BLOSSOM CIR
Utah,Silver Lake Subdivision Plat One B,32,2005.8,2005,2019,1707.2,1.9,481625.0,0.2,Eagle Mountain,4615 E EVANS DR; 4603 E EVANS DR; 4591 E EVANS DR
Salt Lake,Steeplechase Ph 3,32,2013.3,2007,2020,5029.0,1.7,2933392.5,0.7,Draper,13512 S AINTREE AVE; 13530 S AINTREE AVE; 13546 S AINTREE AVE
Salt Lake,Echo Ridge Ph 6,32,2017.5,2017,2018,1858.8,1.3,675315.6,0.2,West Jordan,6592 W ARCADIA VIEW DR; 6582 W ARCADIA VIEW DR; 6572 W ARCADIA VIEW DR
Utah,Windsor Meadows Plat B,32,2002.8,2001,2013,2392.9,1.7,840659.4,0.3,Highland,9947 N YORKSHIRE CT; 5706 W WINDSOR PARK DR; 9985 N 5680 W
Salt Lake,Highland Gardens Ph 1,32,2012.7,2012,2013,1483.6,2.3,435259.4,0.0,Midvale,7704 S SAN SAVINO WAY; 7708 S SAN SAVINO WAY; 7712 S SAN SAVINO WAY
Utah,Virginia Ridge Plat A,32,2003.2,2001,2014,1393.3,1.5,554512.5,0.2,American Fork,1014 N 390 W; 1026 N 390 W; 1038 N 390 W
Utah,Edgewater At Geneva Phase Seven Edgewater College View One P,32,2017.0,2017,2017,1912.6,2.0,408975.0,0.0,Vineyard,657 E 355 N; 696 E 355 N; 700 E 355 N
Utah,Edgewater At Geneva Phase Four Edgewater College View One,32,2014.0,2014,2014,1496.1,2.0,380868.8,0.0,Vineyard,271 N 680 E; 273 N 680 E; 275 N 680 E
Utah,Kaufman And Broad At Pilgrims Landing Plat One,32,2003.7,2000,2006,1554.3,1.9,466684.4,0.1,Lehi,3475 W COLONY CV; 3463 W COLONY CV; 3421 W COLONY CV
Utah,Eagle Point Plat A,32,2006.9,2000,2020,697.0,1.1,440593.8,0.2,Eagle Mountain,3852 N WINTER WAY; 2178 E AUTUMN ST; 2160 E AUTUMN ST
Utah,Edgewater At Geneva Phase Five Amd Edgewater College View Tw,32,2015.4,2015,2016,1963.9,2.0,409125.0,0.0,Vineyard,322 N 680 E; 320 N 680 E; 318 N 680 E
Utah,Wildflower Village 1 (North) Plat F-1,32,2020.0,2020,2020,2346.9,1.9,586290.6,0.2,Saratoga Springs,278 W SNOWBERRY DR; 286 W SNOWBERRY DR; 281 W SNOWBERRY DR
Salt Lake,Millcreek Gardens Pud,32,2014.8,2014,2015,1787.8,1.9,597387.5,0.1,Millcreek,4304 S WINDY GARDEN LN; 4308 S WINDY GARDEN LN; 4312 S WINDY GARDEN LN
Utah,Eight Hundred Sixty (860) Place Plat B,32,2020.0,2020,2020,1627.5,2.0,406600.0,0.0,American Fork,818 E 480 S UNIT E; 818 E 480 S UNIT F; 815 E 480 S UNIT F
Utah,Villas At Spanish Vista The Plat B,32,2005.6,2005,2006,1580.9,2.0,370637.5,0.0,Spanish Fork,1777 E 920 S; 1783 E 920 S; 1821 E 920 S
Salt Lake,Duck Creek Ph 1,32,2010.9,2008,2013,1946.3,1.2,719300.0,0.3,West Jordan,6174 W SWAN RIDGE WAY; 6186 W SWAN RIDGE WAY; 6194 W SWAN RIDGE WAY
Salt Lake,Daybreak Village 4a Plat 9,32,2018.1,2018,2019,1532.2,1.7,466628.1,0.1,South Jordan,5136 W BLACK TWIG DR; 5132 W BLACK TWIG DR; 5128 W BLACK TWIG DR
Salt Lake,Miller Crossing Pod 5 Phase 1,32,2018.2,2017,2019,2269.7,1.7,653575.0,0.1,Herriman,12291 S SIGMON LN; 12279 S SIGMON LN; 12273 S SIGMON LN
Salt Lake,Park Ridge Ph 7 Pl 1,32,2004.7,2004,2006,1412.1,1.1,531925.0,0.2,Kearns,5702 S STONE BLUFF WAY; 5710 S STONE BLUFF WAY; 5720 S STONE BLUFF WAY
Utah,Talus Ridge Plat A,32,2015.2,2015,2019,2302.1,1.7,724340.6,0.3,Saratoga Springs,591 N BADGER LN; 591 N BADGER LN; 907 W MOUNTAIN PEAK DR
Utah,Harbor Village Plat B,32,2015.7,2015,2017,1936.2,1.4,677371.9,0.2,American Fork,679 S 120 W; 667 S 120 W; 655 S 120 W
Salt Lake,Village At Highridge.,32,2017.8,2017,2018,2219.0,2.0,675146.9,0.1,South Jordan,3587 W SOJO DR; 3577 W SOJO DR; 3563 W SOJO DR
Salt Lake,Three Forks Ph 6,32,2015.2,2014,2017,2367.8,1.4,750993.8,0.2,West Jordan,6271 W 8755 S; 8616 S DUCK RIDGE WAY; 8632 S DUCK RIDGE WAY
Salt Lake,Fox Gate Farms,32,2004.7,2004,2008,2075.5,1.5,825478.1,0.2,Draper,461 E FOXSTONE CV; 467 E FOXSTONE CV; 483 E FOXSTONE CV
Salt Lake,Harvest Crossing Villas Ph 1 Pud,32,2015.0,2014,2016,1716.0,1.0,542809.4,0.1,South Jordan,10487 S FALL HARVEST DR; 10489 S FALL HARVEST DR; 3254 W HARVEST GLORY DR
Utah,Gables At Saratoga Springs Pud Phase 2a,32,2013.6,2013,2014,1648.5,2.0,409737.5,0.0,Saratoga Springs,1628 N VENETIAN WAY; 1622 N VENETIAN WAY; 1618 N VENETIAN WAY
Salt Lake,Hamilton Farms,32,2003.5,2003,2005,2397.2,1.4,774645.9,0.5,Herriman,6356 W ROSE RUN WAY; 6342 W ROSE RUN WAY; 6326 W ROSE RUN WAY
Salt Lake,Taylors Pointe Ph 4,32,2001.1,2001,2002,1514.7,1.4,560150.0,0.2,Taylorsville,3554 W BIATHALON CIR; 3546 W BIATHALON CIR; 3538 W BIATHALON CIR
Utah,Golden Pond At Sleepy Ridge Prd Phase 3,32,2006.1,2005,2007,1800.6,1.6,503034.4,0.0,Orem,1929 W GOLDEN POND WAY; 2009 W GOLDEN POND WAY; 1926 W GOLDEN POND WAY
Utah,Wildflower Plat B-1,32,2019.8,2019,2020,2610.0,2.0,626265.6,0.2,Saratoga Springs,2169 N ELDERBERRY DR; 2161 N ELDERBERRY DR; 2153 N ELDERBERRY DR
Salt Lake,Oquirrh Meadows Phase 4 Subdivision,32,2019.7,2019,2020,1589.4,1.4,538393.8,0.2,Magna City,9128 W CRYSTAL CLEAR CV; 9118 W CRYSTAL CLEAR CV; 9102 W CRYSTAL CLEAR CV
Salt Lake,Bloomfield Est Ph 2,32,2009.9,2008,2018,1960.0,1.3,665506.2,0.3,West Jordan,8407 S BIRCH WATER LN; 5942 W GREEN ASH CIR; 5934 W GREEN ASH CIR
Salt Lake,Rosecrest Pl V Ph 3,32,2013.7,2013,2015,2398.6,1.5,856206.2,0.2,Herriman,4718 W ROLLINSFORD LN; 4708 W ROLLINSFORD LN; 4692 W ROLLINSFORD LN
Salt Lake,Park Ridge Ph 2 Plat 1,32,2000.4,2000,2002,1242.5,1.3,494690.6,0.2,Kearns,5479 W RIDGE FLOWER WAY; 5469 W RIDGE FLOWER WAY; 5455 W RIDGE FLOWER WAY
Salt Lake,Graystone Subdivision Phase 1 Amended,32,2018.0,2018,2018,2389.5,1.9,749115.6,0.2,Herriman,4494 W BARTLETT DR; 4484 W BARTLETT DR; 4472 W BARTLETT DR
Utah,Quailhill At Mt Saratoga Plat H,32,2020.0,2020,2020,2225.2,1.9,564315.6,0.1,Saratoga Springs,1628 W GANNETT DR; 1622 W GANNETT DR; 1616 W GANNETT DR
Utah,Overland Phase B Plat 2,32,2019.2,2019,2020,1919.8,1.3,567421.9,0.2,Eagle Mountain,1448 E LOWE PEAK DR; 1434 E LOWE PEAK DR; 1422 E LOWE PEAK DR
Utah,Foxmoor Flats,32,2002.9,2001,2015,1820.6,1.4,787443.8,0.3,Lehi,3019 N 250 W; 2989 N 250 W; 2959 N 250 W
Salt Lake,Oaks Of Rose Creek,32,2011.8,2011,2013,2811.0,1.9,890709.4,0.4,Herriman,6522 W DAVIN VIEW DR; 6508 W DAVIN VIEW DR; 6496 W DAVIN VIEW DR
Utah,Willow Park River Plat C,32,2016.3,2016,2018,2469.0,1.9,731500.0,0.2,Lehi,246 N 2550 W; 226 N 2550 W; 204 N 2550 W
Utah,Pioneer Pd Plat B,32,2002.4,2002,2004,1592.5,1.5,468396.9,0.0,Provo,1315 S 1430 E; 1297 S 1430 E; 1289 S 1430 E
Utah,Lehi Ranches Plat C,32,2013.0,2012,2020,2576.0,1.5,925190.6,0.5,Lehi,288 W 1100 S; 289 W 1000 S; 267 W 1000 S
Salt Lake,Estates At Rose Creek Pl 5a,32,2000.8,2000,2002,1890.8,1.6,635634.4,0.3,Herriman,5997 W SILVER SADDLE WAY; 5981 W SILVER SADDLE WAY; 5967 W SILVER SADDLE WAY
Utah,Stone Hollow At Summit Ridge Plat G,32,2018.0,2018,2019,1860.4,1.4,519134.4,0.2,Santaquin,351 STONE HOLLOW DR; 349 STONE HOLOW DR; 347 STONE HOLLOW DR
Salt Lake,Park Ridge Ph 4 Pl 3,32,2002.0,2001,2004,1346.2,1.2,512515.6,0.2,Kearns,5416 W VISTA RIDGE WAY; 5611 S VISTA RIDGE WAY; 5643 S IMPRESSIONS DR
Utah,Waterford Plat B,32,2003.8,2000,2009,2300.6,1.8,743571.9,0.1,Provo,1016 E WATERFORD LN; 1012 E WATERFORD LN; 994 E WATERFORD LN
Salt Lake,South Fields,32,2004.8,2004,2006,2538.4,1.0,1079225.0,0.4,South Jordan,3242 W GARDEN BROOK PL; 3239 W GARDEN BROOK PL; 3256 W FIELD BROOK CT
Utah,Liberty Cove Plat A Amd Pud,32,2010.4,2007,2019,1923.9,2.0,444287.5,0.0,American Fork,585 S 380 E; 573 S 380 E; 571 S 380 E
Utah,Hidden Canyon Estates Phase 2a,32,2018.5,2018,2020,2618.6,1.8,893190.6,0.2,Draper,14998 S SPRINGTIME RD; 14993 S SPRINGTIME RD; 14983 S SPRINGTIME RD
Salt Lake,Copper Downs Ph 1,32,2000.0,2000,2000,1125.7,1.2,436928.1,0.2,Magna City,7968 W MOLLY DR; 7960 W MOLLY DR; 7948 W MOLLY DR
Utah,Legacy Farms At Spanish Fork Plat C4-C,32,2018.0,2018,2019,2113.1,1.6,614837.5,0.2,Spanish Fork,2139 E 900 N; 2153 E 900 N; 2169 E 900 N
Salt Lake,Spring Hollow At Bateman Farm Ph 4,32,2005.0,2003,2008,2386.7,1.4,617600.0,0.2,West Jordan,6792 S TRIUMPH LN; 6802 S TRIUMPH LN; 6812 S TRIUMPH LN
Utah,Maple Highlands Plat E,32,2014.1,2014,2016,2111.5,1.5,615462.5,0.2,Spanish Fork,2512 E RIO GRANDE DR; 2502 E RIO GRANDE DR; 2484 E RIO GRANDE DR
Salt Lake,Viansa Villas Pud,32,2011.5,2008,2015,1848.9,2.0,588275.0,0.0,Midvale,7208 S VIANSA CT; 7214 S VIANSA CT; 7218 S VIANSA CT
Salt Lake,Palisade Acres Ph 1,32,2016.0,2014,2018,2812.6,1.5,1185000.9,1.0,Bluffdale,13951 S SHROPSHIRE DR; 13973 S SHROPSHIRE DR; 13991 S SHROPSHIRE DR
Utah,Fountain View Plat A,32,2002.7,2001,2020,1229.3,1.2,506431.2,0.2,Pleasant Grove,966 N 1700 W; 932 N 1700 W; 1705 W 920 N
Salt Lake,Majestic Villas Ph 2 Pud,32,2017.2,2017,2019,1959.5,1.0,490506.2,0.1,West Valley City,7116 W ADAMO DR; 7118 W ADAMO DR; 7112 W ADAMO DR
Utah,Spring Creek Ranch Plat H,32,2009.6,2009,2018,2045.2,1.8,564062.5,0.2,Lehi,640 E 1900 S; 628 E 1900 S; 628 E 1900 S
Utah,South Point Phase 3,32,2016.8,2016,2017,1942.4,2.0,484587.5,0.1,American Fork,771 E 480 S; 773 E 480 S; 775 E 480 S
Salt Lake,Mcmillan Farms Pl A,32,2006.5,2006,2011,2758.0,1.4,976665.6,0.3,Riverton,12143 S 3715 W; 3687 W 12125 S; 3671 W 12125 S
Salt Lake,Wildflower Ph 9,32,2002.4,2002,2003,1856.5,1.0,687384.4,0.3,West Jordan,9063 S PINE LAUREL LN; 9047 S PINE LAUREL LN; 5123 W CHERRY LAUREL LN
Utah,Stone Creek Plat A,32,2001.6,2000,2013,1964.7,1.2,1153321.9,0.8,Highland,5422 W 11310 N; 5446 W 11310 N; 5446 W 11310 N
Salt Lake,Independence At The Point Pl D1,32,2013.0,2013,2013,1917.8,1.8,593712.5,0.1,Bluffdale,15086 S PEACE DR; 15092 S PEACE DR; 15096 S PEACE DR
Utah,Aspen Summit At Sunridge Hills Plat E,32,2018.0,2018,2018,1756.0,2.0,469084.4,0.0,Provo,933 S ASPEN LOOP; 927 S ASPEN LOOP; 924 S ASPEN SUMMIT DR
Salt Lake,Kennecott Daybreak Vlge 4a Pl 5,32,2013.3,2012,2016,1518.9,1.0,569950.0,0.1,South Jordan,5033 W RAMBUTAN WAY; 5027 W RAMBUTAN WAY; 5013 W RAMBUTAN WAY
Salt Lake,Wildflower Ph 7,32,2002.2,2002,2003,1783.9,1.1,668856.2,0.3,West Jordan,5079 W PINE LAUREL LN; 5061 W PINE LAUREL LN; 5051 W PINE LAUREL LN
Utah,Chapel Bend Phase 2,32,2004.5,2004,2008,2022.4,1.5,674037.5,0.2,Lehi,2321 W STONEHAVEN LOOP; 2311 W STONEHAVEN LOOP; 2283 W STONEHAVEN LOOP
Salt Lake,Kennecott Daybreak Vlge 5 Pl 7,32,2017.4,2017,2018,1823.6,2.0,546500.0,0.1,South Jordan,10811 S LAMOND DR; 10813 S LAMOND DR; 10817 S LAMOND DR
Utah,Broadview Shores Pud Phase 2,32,2017.7,2017,2018,1905.0,1.3,728471.9,0.2,Provo,1324 N 3200 W; 1324 N 3200 W; 1328 N 3350 W
